step,time,grain_count,G_population,interfacial_energy,elastic_energy,total_energy,stress_l2,stress_linf,mechanical_equilibrium_residual,source_work_error,clipped_fraction,largest_one_step_population_loss,largest_100_step_population_loss,compactness_mean,aspect_ratio_mean,disconnected_grain_count
4276,171.04000000000025,179,28.701507561674337,8659.67246572747,7.844106290772263,8667.516572018241,6.695030935766118,0.07173906581416165,3.7142270835404874e-14,-2.899122148077027e-09,0.1662267766477798,0,1,1.3522330250639312,1.291732901511056,0
4277,171.08000000000024,179,28.701507561674337,8658.532388348183,7.845424604992217,8666.377812953175,6.695593510293813,0.07180141263947551,4.5537949999593065e-14,-6.376519787881785e-09,0.16615189141168935,0,1,1.3513838540786043,1.2938865037433362,0
4278,171.12000000000023,179,28.701507561674337,8657.405011317309,7.846748439718112,8665.251759757028,6.696158393199705,0.07186936709403792,4.201997456122258e-14,-6.14519636977888e-09,0.16633699160748872,0,1,1.3514259918781149,1.2941892462591937,0
4279,171.16000000000022,179,28.701507561674337,8656.272421547343,7.848071189280228,8664.120492736623,6.696722765539871,0.07193848791014436,4.273683208620156e-14,-7.559106899451828e-09,0.16626466198034223,0,1,1.3504110981725281,1.293449820074923,0
4280,171.20000000000022,179,28.701507561674337,8655.129040500964,7.849398179460865,8662.978438680424,6.69728889951431,0.07200832264474487,9.157463195654325e-14,-7.579532739724476e-09,0.16636537368937554,0,1,1.3508506903299415,1.2952420596547438,0
4281,171.2400000000002,179,28.701507561674337,8653.973337540043,7.85072811781349,8661.824065657856,6.697856243931617,0.07207540154731924,6.285778454716294e-14,-4.392294052990922e-09,0.1662069464245129,0,1,1.3504796026339545,1.2959072060379162,0
4282,171.2800000000002,179,28.701507561674337,8652.811535158686,7.852058040207252,8660.663593198893,6.698423533354818,0.07214343843448448,4.3169693080552946e-14,-4.981239380827049e-09,0.1662956171388724,0,1,1.3513874938262576,1.295747753175881,0
4283,171.3200000000002,179,28.701507561674337,8651.635782824846,7.853391437850101,8659.489174262695,6.6989922561337085,0.07221255742974822,4.55982021514913e-14,-7.434457588613441e-09,0.1663111023870158,0,1,1.3510828289817403,1.2959402978099057,0
4284,171.36000000000018,179,28.701507561674337,8650.442270320485,7.854725338131149,8658.296995658617,6.699561144681382,0.0722827913363317,5.426457932748478e-14,-7.1047899820320115e-09,0.1662930054757723,0,1,1.3511119610930067,1.2982215951891904,0
4285,171.40000000000018,179,28.701507561674337,8649.229844532176,7.856054854399876,8657.085899386575,6.70012811582569,0.07235427889283033,4.24957864713418e-14,-2.6307888552085795e-09,0.16628609805238415,0,1,1.351743440764999,1.299131575141777,0
4286,171.44000000000017,178,28.78201685744108,8647.117267156802,7.85746053625627,8654.974727693058,6.700727516341121,0.07242554716498195,7.087910718273252e-14,2.5596687265420914e-09,0.16627229328979726,1,2,1.3518280841233767,1.2971292231013998,0
4287,171.48000000000016,178,28.78201685744108,8645.830901838975,7.8587811812616035,8653.689683020237,6.701290605030882,0.07249710587144252,5.906754036454991e-14,-1.453826254304777e-08,0.16623516218883877,0,2,1.3525490147032073,1.2958373897671405,0
4288,171.52000000000015,178,28.78201685744108,8644.68408906185,7.860109183171027,8652.544198245021,6.701856783010639,0.0725665935686605,5.6045072470429863e-14,-1.3491091133133182e-08,0.16625407637485592,0,2,1.352845697979048,1.292182380922235,0
4289,171.56000000000014,178,28.78201685744108,8643.581737046006,7.861442975616146,8651.443180021623,6.70242538151834,0.07263475486966735,1.4357704620802446e-13,-1.3359638036895133e-08,0.16612310507192068,0,2,1.354166797384221,1.2947156097335348,0
4290,171.60000000000014,178,28.78201685744108,8642.486335815613,7.862777776124118,8650.349113591737,6.7029943615034675,0.07270113616610653,9.076248879526467e-14,-1.1802902994155137e-08,0.1661058475088775,0,2,1.354221072196887,1.2946765615378124,0
4291,171.64000000000013,178,28.78201685744108,8641.389935895877,7.864118480534486,8649.254054376412,6.703565809002317,0.07276889237697923,6.385786346045596e-14,-1.0308760566967584e-08,0.16605585679653054,0,2,1.3541010958439685,1.2986571644290201,0
4292,171.68000000000012,178,28.78201685744108,8640.288396298882,7.865466197541811,8648.153862496423,6.704140195823081,0.07283869192533615,5.119422676663695e-14,-9.994939050668103e-09,0.16604723530293553,0,2,1.3526953498280077,1.2925439642470633,0
4293,171.7200000000001,177,28.863207475308627,8638.796820549469,7.867211815967309,8646.664032365436,6.704884084471579,0.07291080006954079,2.0576219770756418e-13,-3.485747095913899e-08,0.16614283941937885,1,3,1.3533660053000585,1.2941475809822487,0
4294,171.7600000000001,177,28.863207475308627,8637.457304322208,7.868518658199278,8645.325822980407,6.705440942812878,0.07298447538498062,4.4193937230712397e-14,-4.087679259532143e-09,0.16587383660806618,0,3,1.3520177481828122,1.2965791667826863,0
4295,171.8000000000001,177,28.863207475308627,8636.303225084777,7.869832108972906,8644.17305719375,6.706000570329542,0.07306042772506198,1.4504321195168517e-13,-9.780255833284277e-09,0.16599451941471485,0,3,1.3521068586510232,1.298584959912832,0
4296,171.8400000000001,177,28.863207475308627,8635.218274402236,7.871150779580848,8643.089425181817,6.706562375089032,0.07313885588504959,1.3687923163441465e-13,-1.3114208118319287e-08,0.1660557052080802,0,3,1.3524154621184583,1.2982171851900703,0
4297,171.88000000000008,177,28.863207475308627,8634.158209185496,7.872474237847559,8642.030683423343,6.70712617259649,0.07322063212893251,1.9392669538679335e-13,-1.4099193876206811e-08,0.1660944561069689,0,3,1.352460278479488,1.2968938179921325,0
4298,171.92000000000007,177,28.863207475308627,8633.101476776705,7.873801034331105,8640.975277811036,6.707691344128836,0.07330460002916891,9.756589467230368e-14,-1.7707749706656617e-08,0.165981519114324,0,3,1.3511083573825653,1.296452944236744,0
4299,171.96000000000006,177,28.863207475308627,8632.033815835035,7.87512964245595,8639.908945477491,6.7082572396384395,0.0733911927357285,7.401510420760058e-14,-1.8793448772463223e-08,0.16590050003361137,0,3,1.3532431750722145,1.3004412708978554,0
4300,172.00000000000006,177,28.863207475308627,8630.951843689563,7.8764626648262155,8638.82830635439,6.708824967444728,0.07348110655042589,6.688054123547961e-14,-1.8235363136599042e-08,0.16584530895288527,0,3,1.3532837166103284,1.2978077207176373,0
4301,172.04000000000005,177,28.863207475308627,8629.86114999646,7.877794776109882,8637.73894477257,6.709392259893675,0.07357262541801234,8.628136597709074e-14,-1.646429374497875e-08,0.1658677091898209,0,3,1.3537132427090233,1.3035329592759044,0
4302,172.08000000000004,177,28.863207475308627,8628.752440810336,7.879123411581043,8636.631564221918,6.709958025258678,0.07366621840811173,1.2570183744435636e-13,-1.1977316569967977e-08,0.16593493538528367,0,3,1.3536069123955508,1.3030862783529413,0
4303,172.12000000000003,177,28.863207475308627,8627.633066024802,7.880449938618887,8635.513515963421,6.710522845342414,0.07376109506485892,1.0752917942166762e-13,-1.0410402614827521e-08,0.16588663008682972,0,3,1.3546150970508641,1.3070360511869017,0
4304,172.16000000000003,176,28.94508907946531,8626.055017618075,7.882194702250104,8633.937212320325,6.71126567073856,0.07385574145407138,5.210733726884096e-14,-1.1402939601454568e-07,0.16589697311330268,1,4,1.3546111545207813,1.3030069858072242,0
4305,172.20000000000002,176,28.94508907946531,8624.699986723403,7.883468370821588,8632.583455094224,6.711807878218246,0.07395111315307942,4.660718720594991e-14,2.1107343286391744e-09,0.16585547515478155,0,4,1.3536453717034986,1.3026087928562722,0
4306,172.24,176,28.94508907946531,8623.515858538938,7.884734216053055,8631.400592754992,6.71234671208401,0.07403838782772944,1.8000431412802787e-13,-7.522141539208563e-09,0.16581583833744523,0,4,1.353130125236928,1.3034000848208729,0
4307,172.28,176,28.94508907946531,8622.38893649663,7.885989510604107,8630.274926007234,6.712881011945126,0.074125155475244,9.016372348905437e-14,-1.737146037932534e-08,0.16586412888877394,0,4,1.3542155972601144,1.3041876218420896,0
4308,172.32,175,29.02767152710865,8620.124770950297,7.88780511981829,8628.012576070116,6.713653733847848,0.0748483481056865,7.69103375788311e-14,2.8219965832448207e-09,0.16574599923450123,1,5,1.3556725591283034,1.3004622730888196,0
4309,172.35999999999999,175,29.02767152710865,8619.039488265764,7.888981839262123,8626.928470105026,6.714154494540107,0.0748662403258098,8.491709116302714e-14,-4.6385392204768144e-09,0.16578898361198477,0,5,1.3564782476026873,1.2999165156895196,0
4310,172.39999999999998,175,29.02767152710865,8618.073342648437,7.89014855419482,8625.963491202632,6.714650960406274,0.07488477166105788,7.910830323588541e-14,-5.557746854747969e-09,0.16572776510389994,0,5,1.355141455499361,1.2998716758258722,0
4311,172.43999999999997,175,29.02767152710865,8617.152558371345,7.8913121353153555,8625.04387050666,6.715146055958453,0.07490268797153586,5.171835353957822e-14,-6.811144167336719e-09,0.16572862241994724,0,5,1.3547898440796964,1.3003452857809388,0
4312,172.47999999999996,175,29.02767152710865,8616.249648947336,7.892471992631514,8624.142120939967,6.71563953077646,0.07491969496335779,3.6165979255720335e-14,-8.704851395258117e-09,0.16579412951486244,0,5,1.3543429424586362,1.3007984559653472,0
4313,172.51999999999995,175,29.02767152710865,8615.354824772054,7.8936300571221185,8623.248454829176,6.716132206370852,0.07493581824336547,5.42259812813666e-14,-9.386492527468579e-09,0.1657000957086319,0,5,1.3547987824482979,1.3012188641269962,0
4314,172.55999999999995,175,29.02767152710865,8614.455837049332,7.894784086078235,8622.35062113541,6.71662312897276,0.07495129037640488,5.3740215201356404e-14,-1.0239150101138544e-08,0.16570441188643326,0,5,1.354944913198258,1.3015293051998846,0
4315,172.59999999999994,175,29.02767152710865,8613.55456032902,7.895936550397957,8621.450496879417,6.71711335014754,0.07496599243017218,8.811114377222886e-14,-1.022850570800253e-08,0.16573285116377728,0,5,1.353814065170371,1.3042895639639656,0
4316,172.63999999999993,174,29.11096487342989,8612.123458451753,7.897412837028927,8620.020871288782,6.717741265205396,0.07498062427161578,5.614035536926714e-14,1.517167679768866e-08,0.16559573697552898,1,6,1.3544864318526737,1.3004570924305365,0
4317,172.67999999999992,174,29.11096487342989,8611.018329764056,7.898490218364025,8618.91681998242,6.718199472943681,0.07499397492544607,2.6412319790670448e-14,-9.460530940889542e-09,0.16559903136674567,0,6,1.3543944798616991,1.3003493300038524,0
4318,172.7199999999999,174,29.11096487342989,8610.078478495638,7.899576178513359,8617.978054674151,6.718661298105242,0.0750069209632017,2.5364157074132422e-14,-7.850803454816785e-09,0.16565423462207135,0,6,1.3542812731159202,1.3004668252402702,0
4319,172.7599999999999,174,29.11096487342989,8609.202608839294,7.900664361280037,8617.103273200573,6.719124036789494,0.07501967372501335,2.4748922013427e-14,-7.854142627288299e-09,0.16563610868204137,0,6,1.3539864347231174,1.2989437680810039,0
4320,172.7999999999999,174,29.11096487342989,8608.35580855189,7.901755451406099,8616.257564003297,6.7195879799148575,0.07503223459227838,2.942598954322656e-14,-6.86111414427773e-09,0.16554725338411228,0,6,1.3546217570326946,1.298714722259334,0
4321,172.8399999999999,174,29.11096487342989,8607.519318767818,7.902849991596675,8615.422168759414,6.720053357995211,0.07504459885793494,3.6264938260664965e-14,-6.74363175804521e-09,0.16558001386775953,0,6,1.353846787785311,1.297745282574696,0
4322,172.87999999999988,174,29.11096487342989,8606.689586839964,7.903948123376789,8614.593534963342,6.720520230971761,0.07505687452144334,5.047958082462581e-14,-5.880604727346098e-09,0.16548769191759768,0,6,1.3546904684693544,1.2983229326463899,0
4323,172.91999999999987,174,29.11096487342989,8605.857165966714,7.905046567375057,8613.76221253409,6.720987204429064,0.07506905254452462,3.416918074504657e-14,-6.120024123980675e-09,0.1655135655404741,0,6,1.3539819127183985,1.2976573473968531,0
4324,172.95999999999987,174,29.11096487342989,8605.017218040937,7.906144061162117,8612.9233621021,6.721453741610896,0.07508119415057829,4.0673554148661275e-14,-6.438724663247047e-09,0.1655523586760779,0,6,1.3536273432043473,1.295825053209143,0
4325,172.99999999999986,174,29.11096487342989,8604.166165002183,7.907240911768065,8612.073405913952,6.7219199729929455,0.07509361400626695,5.332362097103709e-14,-8.074264298829625e-09,0.16554711434959013,0,6,1.3538576743686408,1.2976246094576143,0
4326,173.03999999999985,174,29.11096487342989,8603.302459423101,7.9083367879038855,8611.210796211006,6.722385757775107,0.07510627115442384,3.745507333318346e-14,-8.975672515345104e-09,0.16555393389849807,0,6,1.3540213087494135,1.2975724425136317,0
4327,173.07999999999984,174,29.11096487342989,8602.427894180106,7.909433457767974,8610.337327637873,6.722851847821892,0.07511900498712205,5.924457508880882e-14,-7.896039662391718e-09,0.16538391863564608,0,6,1.3538819857553555,1.3003436469875571,0
4328,173.11999999999983,174,29.11096487342989,8601.53904610418,7.9105287618389974,8609.44957486602,6.723317325238392,0.07513196053048192,1.0064781264907504e-13,-7.372056419745893e-09,0.16554272612941792,0,6,1.3540449002062773,1.3001476799547012,0
4329,173.15999999999983,174,29.11096487342989,8600.637010229764,7.911624016110735,8608.548634245875,6.72378274935249,0.07514511153734235,3.6006248288456156e-14,-6.721058941382488e-09,0.165559931887936,0,6,1.3541379185921814,1.3003782738985885,0
4330,173.19999999999982,174,29.11096487342989,8599.716258226723,7.9127199673651605,8607.628978194089,6.724248437613617,0.07515842923965871,4.460192895520734e-14,-5.628863734711068e-09,0.1655175983436853,0,6,1.354093715523021,1.3003954432990865,0
4331,173.2399999999998,174,29.11096487342989,8598.786035220815,7.913814610804135,8606.699849831619,6.724713537716081,0.07517170756322133,4.525040542696466e-14,-7.302087044400163e-09,0.1655218820362846,0,6,1.3541790575445496,1.2983166030279176,0
4332,173.2799999999998,174,29.11096487342989,8597.844011900579,7.914910560419058,8605.758922460998,6.72517916084292,0.07518511911970088,5.557237218784225e-14,-6.722731153664327e-09,0.1654433079344045,0,6,1.354706152093727,1.2967826321060336,0
4333,173.3199999999998,174,29.11096487342989,8596.884463023529,7.916008973581823,8604.80047199711,6.7256457982910165,0.07519866209010126,7.775315782834687e-14,-6.585990089229277e-09,0.16544155709700797,0,6,1.3550148032991511,1.2977827148922794,0
4334,173.3599999999998,174,29.11096487342989,8595.913140563232,7.91711007359851,8603.83025063683,6.726113544731358,0.07521232191482678,2.861552862152142e-13,-5.766757672298964e-09,0.1654259890047315,0,6,1.3549084311242998,1.298113998267107,0
4335,173.39999999999978,174,29.11096487342989,8594.924295812718,7.9182122469835505,8602.8425080597,6.726581714425765,0.07522662363555925,7.781625839562184e-14,-4.16027766576843e-09,0.16533708824914972,0,6,1.3555282010460616,1.2982628205252789,0
4336,173.43999999999977,174,29.11096487342989,8593.92162778463,7.91931873190846,8601.840946516539,6.727051682827268,0.07524116154538796,5.478997545115931e-14,-3.505387304860927e-09,0.16534397697329253,0,6,1.3550946789316507,1.3071169672918184,0
4337,173.47999999999976,174,29.11096487342989,8592.892466632296,7.920430251440515,8600.812896883737,6.727523756710993,0.07525579752669065,2.595111648614221e-13,-3.695390690065109e-09,0.16535775484953122,0,6,1.3543124365648975,1.3022479404483576,0
4338,173.51999999999975,174,29.11096487342989,8591.843528655148,7.921541933600808,8599.76507058875,6.727995866152837,0.07527059430904723,2.9586486098382473e-13,-6.040983930753405e-09,0.16526195899772209,0,6,1.3556768058473754,1.3044774844220528,0
4339,173.55999999999975,173,29.19497937675669,8589.724873000914,7.92267874758393,8597.647551748498,6.728478614691565,0.07528561646769151,1.011613363011589e-13,-1.931430092944053e-08,0.1652239640497836,1,7,1.3564248549797762,1.3066133394105843,0
4340,173.59999999999974,172,29.279725503860096,8587.99917343437,7.923754222465517,8595.922927656835,6.728935283908402,0.07530078622322689,9.36672802912894e-14,-3.5144921695096087e-09,0.16522369511184756,1,8,1.3568596514324576,1.2958764037890367,0
4341,173.63999999999973,172,29.279725503860096,8586.843159947277,7.924842505617124,8594.768002452895,6.729397360436104,0.07531599061879998,6.687099850815566e-14,1.7384490044562717e-08,0.16514488437734676,0,8,1.3570056485276167,1.296098116164349,0
4342,173.67999999999972,172,29.279725503860096,8585.92325620259,7.925943081921096,8593.84919928451,6.729864623582162,0.07533106181775762,8.492960115184833e-14,1.0024098711465187e-08,0.16504995157623248,0,8,1.3570292552947207,1.2962733108754485,0
4343,173.71999999999971,172,29.279725503860096,8585.105741970954,7.927050794970672,8593.032792765925,6.730334883777535,0.07534592442348309,2.0254627617122744e-13,7.08605510206517e-09,0.16513894499166226,0,8,1.3574058633209285,1.2965277643243354,0
4344,173.7599999999997,172,29.279725503860096,8584.338868556582,7.928162367158429,8592.26703092374,6.730806749204822,0.07536074596723727,1.168608140194032e-13,5.357017796372987e-09,0.16521748136946715,0,8,1.3573602245507856,1.2962789297688786,0
4345,173.7999999999997,172,29.279725503860096,8583.601706294769,7.929276428985516,8591.530982723754,6.731279638160716,0.07537560368213177,9.635586505526257e-14,3.6750885251679577e-09,0.16514488437734676,0,8,1.357594195022418,1.296569674899669,0
4346,173.8399999999997,172,29.279725503860096,8582.880233845317,7.93038611109399,8590.810619956412,6.731750634497176,0.07539014445339157,5.699826937057573e-14,-5.088510439833077e-10,0.16511547206554897,0,8,1.3579545707627465,1.2967818702437326,0
4347,173.87999999999968,172,29.279725503860096,8582.171046646763,7.931492610850483,8590.102539257614,6.732220246967138,0.07540441772211215,6.342159511098362e-14,-1.2415608322251942e-09,0.16514474249871805,0,8,1.3575565835845207,1.2958724008105065,0
4348,173.91999999999967,172,29.279725503860096,8581.469812238749,7.932598308672412,8589.402410547422,6.732689486226841,0.07541849330460564,5.528285035122261e-14,-2.452125893396412e-09,0.16505835003807126,0,8,1.357737917191708,1.29582031698338,0
4349,173.95999999999967,172,29.279725503860096,8580.773913448971,7.933704458619907,8588.70761790759,6.7331588845595345,0.07543249225972717,3.124385566986099e-14,-2.82047906904892e-09,0.1650678048628881,0,8,1.3578993493856608,1.2968164507045061,0
4350,173.99999999999966,172,29.279725503860096,8580.08331452294,7.934811501351282,8588.018126024292,6.733628629081548,0.07544640209868149,4.10277615758727e-14,-3.1258619098088053e-09,0.1650919940328195,0,8,1.357406997971638,1.2961525946002779,0
4351,174.03999999999965,172,29.279725503860096,8579.395067409601,7.935919399315655,8587.330986808916,6.734098703770852,0.0754602253267243,4.125238533996265e-14,-3.2506511022430823e-09,0.16499699562812092,0,8,1.3579459533951646,1.296200895320616,0
4352,174.07999999999964,172,29.279725503860096,8578.70963333798,7.9370278415660245,8586.646661179546,6.734568976521459,0.07547399432163242,2.1518553345756627e-13,-4.2084925893585284e-09,0.16499357699320405,0,8,1.3576269947628945,1.2959432388239438,0
4353,174.11999999999964,172,29.279725503860096,8578.02594573133,7.938134977985564,8585.964080709315,6.735038662497426,0.07548774719992335,6.14729863130376e-14,-4.8420881080743494e-09,0.16493061850276852,0,8,1.357813647827627,1.2958345410031975,0
4354,174.15999999999963,172,29.279725503860096,8577.34418221702,7.939242876068226,8585.283425093088,6.7355086388566425,0.07550149310049051,6.831748888430622e-14,-5.3016628268499205e-09,0.16505674019671315,0,8,1.3581722857865346,1.2950457785645935,0
4355,174.19999999999962,172,29.279725503860096,8576.660656194299,7.940352183782029,8584.60100837808,6.735979180395257,0.07551522754256954,4.431408610832488e-14,-6.18958679275694e-09,0.1650575450882082,0,8,1.3584111121483056,1.2960648176993304,0
4356,174.2399999999996,172,29.279725503860096,8575.975426110419,7.941461742600303,8583.91688785302,6.7364497956859095,0.07552896581625446,5.5560172613842703e-14,-5.5514815114690585e-09,0.16502299755521485,0,8,1.3578926643367855,1.296279920170234,0
4357,174.2799999999996,172,29.279725503860096,8575.287685310943,7.942573069122098,8583.230258380065,6.7369211277972,0.07554293520526731,9.580210463887607e-14,-5.392534186982739e-09,0.16493836113125454,0,8,1.3576085745267201,1.2958564097561633,0
4358,174.3199999999996,172,29.279725503860096,8574.599017523078,7.94368705278915,8582.542704575868,6.737393553536861,0.07555718034556035,4.1393208483370093e-14,-6.507441750605927e-09,0.1649789969285274,0,8,1.3580551301323844,1.2960214372375607,0
4359,174.3599999999996,172,29.279725503860096,8573.911392223197,7.944803536321579,8581.85619575952,6.73786700642995,0.07557152976460242,4.432175272243869e-14,-4.483758452630132e-09,0.16504029668303397,0,8,1.3581401715889443,1.2971580235547673,0
4360,174.39999999999958,172,29.279725503860096,8573.21996887559,7.945921617413822,8581.165890493005,6.738341103900322,0.075585837983532,3.8576841861702843e-14,-3.139722112291063e-09,0.16500233076086393,0,8,1.357374049004129,1.2976656708389191,0
4361,174.43999999999957,172,29.279725503860096,8572.523865854675,7.947034722114808,8580.470900576789,6.738813058224109,0.07560008444334178,7.473825921901697e-14,-2.6575911280662945e-09,0.16510074066400787,0,8,1.35834025566312,1.2985719498815642,0
4362,174.47999999999956,172,29.279725503860096,8571.822491264416,7.948148858350532,8579.770640122766,6.739285416647495,0.07561407296621733,7.932836630617722e-14,-3.940912512339148e-09,0.1649659687762227,0,8,1.3585916944561909,1.2984245123386178,0
4363,174.51999999999956,172,29.279725503860096,8571.11124619766,7.9492647947277835,8579.060510992389,6.73975850500161,0.07562774207666963,1.33873556317809e-13,-4.758722876689603e-09,0.16501173216477863,0,8,1.358156396083165,1.2972216337277362,0
4364,174.55999999999955,172,29.279725503860096,8570.392593239732,7.950383216819473,8578.342976456552,6.740232614189336,0.07564128253580331,1.3567313980324348e-13,-3.802349855114295e-09,0.1649158249158249,0,8,1.357859877835374,1.2974184350682203,0
4365,174.59999999999954,172,29.279725503860096,8569.668462079455,7.951502695259483,8577.619964774714,6.740707138129294,0.07565467184793469,1.146043448688205e-13,-1.7018833408516398e-09,0.16506091496767777,0,8,1.3582040400888074,1.2975289844157987,0
4366,174.63999999999953,172,29.279725503860096,8568.94182714558,7.952621739041921,8576.894448884621,6.741181444280865,0.07566782935607616,6.01074086899079e-14,-1.6243934266267634e-09,0.16496153746535783,0,8,1.3585943005354602,1.2972916103766436,0
4367,174.67999999999952,172,29.279725503860096,8568.212476869645,7.953739987050754,8576.166216856696,6.741655379750375,0.07568093718109413,2.0772317316254299e-13,-1.3929071893299672e-09,0.16499176362110585,0,8,1.358800853475089,1.2974361739353601,0
4368,174.71999999999952,172,29.279725503860096,8567.48009315938,7.954860239251345,8575.434953398631,6.742130131380769,0.07569378744388292,1.2631469477934547e-13,4.039686577871765e-10,0.16500644920666988,0,8,1.358114020211193,1.299754620946658,0
4369,174.7599999999995,172,29.279725503860096,8566.740475799108,7.955983479093831,8574.696459278202,6.7426061154974,0.07570635116505176,1.5947272249040358e-13,9.72785366148976e-10,0.1649140619334252,0,8,1.3577359872768882,1.2998332783906386,0
4370,174.7999999999995,172,29.279725503860096,8565.999611305066,7.957109617315473,8573.95672092238,6.743083294144156,0.07571883460166459,9.848925988097999e-14,3.192321010401372e-10,0.1650841996757367,0,8,1.3569819203442015,1.2998481291931667,0
4371,174.8399999999995,172,29.279725503860096,8565.251841214054,7.958232227320145,8573.210073441374,6.743558943785587,0.07573116838732663,1.0829506444560635e-13,-2.4178507659552984e-09,0.1649493615147512,0,8,1.356761687790546,1.300395285469635,0
4372,174.87999999999948,172,29.279725503860096,8564.501144983147,7.959352487181606,8572.460497470329,6.7440335640446625,0.0757433682745589,4.843685060003764e-14,-6.159947106001637e-09,0.16490012018732644,0,8,1.3558791331419697,1.297668229781896,0
4373,174.91999999999948,172,29.279725503860096,8563.74586072968,7.960474120861183,8571.70633485054,6.744508732823981,0.0757555370314216,7.237825865909879e-14,-6.489269025562391e-09,0.16500116559173206,0,8,1.3561726946930996,1.2977124037164154,0
4374,174.95999999999947,172,29.279725503860096,8562.98036462546,7.961595842235538,8570.941960467697,6.744983905429672,0.07576768757434786,5.798518844898539e-14,-6.398927942857444e-09,0.16487496049611697,0,7,1.3563352424232111,1.297595949673745,0
4375,174.99999999999946,172,29.279725503860096,8562.20280658805,7.962716409927104,8570.165522997977,6.745458555175862,0.07577977832215796,9.917915002564107e-14,-9.452650598026913e-09,0.16489653814670135,0,7,1.3567501221660199,1.2966601349957771,0
4376,175.03999999999945,172,29.279725503860096,8561.414975543159,7.963836464881313,8569.37881200804,6.745932953991155,0.0757917778682165,1.0171906444041371e-13,-1.269017749867471e-08,0.16479536587514185,0,7,1.355973270951808,1.2964752824513992,0
4377,175.07999999999944,172,29.279725503860096,8560.620548409735,7.9649556922477,8568.585504101982,6.746406969093648,0.0758035787775312,1.0645605746257434e-13,-1.1779361250947515e-08,0.16482651068084908,0,7,1.3572303586910996,1.299086979340609,0
4378,175.11999999999944,171,29.365213935431907,8559.290281822285,7.966583464668823,8567.256865286954,6.7470963073966805,0.07581489660094737,3.691042209527752e-14,-4.402654076832331e-08,0.16485845146315178,1,8,1.3574994873040547,1.298164819398485,0
4379,175.15999999999943,171,29.365213935431907,8558.249242424961,7.967666129178337,8566.216908554139,6.747554761979676,0.0758268569203097,3.6221987470744665e-14,-1.5767382654944054e-08,0.16471472249572472,0,8,1.357484528868584,1.2984386827334957,0
4380,175.19999999999942,171,29.365213935431907,8557.384767925316,7.968743775265607,8565.353511700581,6.748011059994639,0.07583887609190523,4.709030532685743e-14,-1.4031401569716134e-08,0.1647406931431888,0,8,1.357115424566236,1.297618893546388,0
4381,175.2399999999994,171,29.365213935431907,8556.599754753539,7.969815554610141,8564.56957030815,6.748464842953541,0.07585111591755044,4.450137960294014e-14,-1.0399865248275283e-08,0.16471649030439334,0,8,1.3572250187518533,1.2977699416759079,0
4382,175.2799999999994,171,29.365213935431907,8555.852134878969,7.970880019093778,8563.823014898062,6.7489154979807475,0.07586344141751962,4.39690218416068e-14,-1.2763905811192383e-08,0.16466466985189715,0,8,1.3574041488751352,1.2975443322485882,0
4383,175.3199999999994,171,29.365213935431907,8555.122089684273,7.971943014224025,8563.094032698496,6.749365500498039,0.07587588331993728,7.258365890914227e-14,-9.67991993787616e-09,0.16469582340138875,0,8,1.357404018294104,1.2973881549734567,0
4384,175.3599999999994,171,29.365213935431907,8554.402662657756,7.97300665057566,8562.375669308332,6.749815744103109,0.07588842675571064,3.677012781535845e-14,-8.726193990700806e-09,0.1647562985148874,0,8,1.3580151985690359,1.296330706149088,0
4385,175.39999999999938,171,29.365213935431907,8553.688663389674,7.974071038923055,8561.662734428597,6.750266275335079,0.07590107480473664,4.908642241194223e-14,-1.081185449025926e-08,0.16479165910963484,0,8,1.358039490052753,1.2963643074360323,0
4386,175.43999999999937,171,29.365213935431907,8552.978942568698,7.975137676262133,8560.95408024496,6.750717728192493,0.07591373490185595,4.464750248247771e-14,-1.193145065104921e-08,0.16478471081446627,0,7,1.3576931341297882,1.2963954695919404,0
4387,175.47999999999936,171,29.365213935431907,8552.268343888141,7.976205572439623,8560.244549460582,6.751169683627923,0.07592619901445981,3.267167804386588e-14,-1.3655886149308016e-08,0.1648062931409738,0,7,1.3585354943620835,1.2967892396974126,0
4388,175.51999999999936,171,29.365213935431907,8551.558926448026,7.97727532087941,8559.536201768906,6.751622392692231,0.07593872457698236,4.731423657521416e-14,-1.344549026803532e-08,0.16479501676452452,0,7,1.358811064611852,1.296723314273961,0
4389,175.55999999999935,171,29.365213935431907,8550.847658619254,7.978341171244021,8558.825999790497,6.752073421946428,0.07595136757130952,3.2615501831446337e-14,-1.4694921254441648e-08,0.16488135031068132,0,7,1.3596109272424373,1.2975862576183332,0
4390,175.59999999999934,171,29.365213935431907,8550.133970565488,7.979408202808107,8558.113378768296,6.752524920922435,0.0759639683227181,3.7289498485246405e-14,-1.3607456446568592e-08,0.1648069158888192,0,7,1.3596152881417793,1.2979254609697934,0
4391,175.63999999999933,171,29.365213935431907,8549.41955173444,7.980477084312433,8557.400028818753,6.752977172362654,0.07597657956391059,3.348406550247852e-14,-1.391209153650888e-08,0.16472478490722503,0,7,1.3599966128554357,1.2978137064527346,0
4392,175.67999999999932,171,29.365213935431907,8548.703201205966,7.981549158353767,8556.68475036432,6.753430744184885,0.07598921325885397,3.256073226555976e-14,-1.4603287393135517e-08,0.16471618708018906,0,7,1.3589328928985338,1.2993584640710472,0
